;NUM_ART;variable;value;QTE_VTE;Standard_CPQ;score;score_cum;flag_alerte;flag_inv;flag_stk;score_cum_before;flag_inv_before;flag_inv_3weeks;flag_stk_cpq
0;10395;2020-02-10;0.023473333333333336;0.0;10.0;0.0023473333333333336;0.02802433333333333;1;;;0.025677;;;0.0
1;10402;2020-02-10;0.03365166666666666;0.0;11.0;0.003059242424242424;-1.7678904545454546;1;;;-1.770949696969697;;;
2;13713;2020-02-10;0.5807616666666666;0.0;4.0;0.14519041666666666;-2.526405416666666;1;;;-2.671595833333333;;;
3;13720;2020-02-10;0.31617833333333334;0.0;5.0;0.06323566666666666;-2.511428666666666;1;;;-2.5746643333333323;;;0.0
4;13734;2020-02-10;1.1992633333333333;0.0;6.0;0.19987722222222223;-2.134830555555557;1;;;-2.3347077777777794;;;
5;13762;2020-02-10;0.4435933333333333;0.0;5.0;0.08871866666666665;-1.2723146666666663;1;;;-1.3610333333333329;;;0.0
6;13776;2020-02-10;0.100235;0.0;6.0;0.016705833333333333;0.08240527777777779;1;;;0.06569944444444445;;;0.0
7;13783;2020-02-10;0.7793666666666667;0.0;6.0;0.12989444444444445;-5.505594444444443;1;;;-5.635488888888887;;;0.0
8;13790;2020-02-10;0.0;0.0;3.0;0.0;0.0;1;;;0.0;;;
9;13930;2020-02-10;0.08209833333333333;0.0;4.0;0.020524583333333332;0.3356054166666666;1;;;0.31508083333333325;;;
10;13944;2020-02-10;0.13441166666666668;0.0;4.0;0.03360291666666667;-2.226748333333333;1;;;-2.26035125;;;
11;13951;2020-02-10;0.060349999999999994;0.0;2.0;0.030174999999999997;0.14884583333333332;1;;;0.11867083333333332;;;
12;13972;2020-02-10;0.10154;0.0;8.0;0.0126925;-0.5415260416666667;1;;;-0.5542185416666667;;;0.0
13;15841;2020-02-10;0.0007314999999999999;0.0;2.0;0.00036574999999999997;0.0032345499999999992;1;;;0.0028687999999999995;;;0.0
14;15883;2020-02-10;0.0;0.0;1.0;0.0;0.0;1;;;0.0;;;
15;17885;2020-02-10;0.0;0.0;1.0;0.0;0.0;1;;;0.0;;;
16;24262;2020-02-10;0.011705;0.0;1.0;0.011705;0.11406833333333333;1;;;0.10236333333333332;;;0.0
17;44821;2020-02-10;0.04792833333333333;0.0;4.0;0.011982083333333332;0.09057125;1;;;0.07858916666666667;;;0.0
18;63812;2020-02-10;0.029363333333333335;0.0;4.0;0.007340833333333334;-1.1425241666666666;1;;;-1.149865;;;0.0
19;84595;2020-02-10;0.0;0.0;4.0;0.0;0.0048316666666666655;1;;;0.0048316666666666655;;;
20;84602;2020-02-10;0.0;0.0;4.0;0.0;0.0;1;;;0.0;;;
21;138502;2020-02-10;0.02315666666666667;0.0;2.0;0.011578333333333335;0.11340083333333333;1;;;0.1018225;;;0.0
22;151473;2020-02-10;3.384488333333333;0.0;30.0;0.11281627777777777;-1.550991555555556;1;;;-1.6638078333333337;;;
23;158291;2020-02-10;73.852785;0.0;610.0;0.12107013934426229;1.1528345081967215;1;;;1.0317643688524591;;;0.0
24;158382;2020-02-10;0.0;0.0;9.0;0.0;0.0;1;;;0.0;;;
25;158473;2020-02-10;0.26647000000000004;0.0;38.0;0.007012368421052633;-1.358200789473684;1;;;-1.3652131578947366;;;0.0
26;159201;2020-02-10;0.05295666666666667;0.0;35.0;0.0015130476190476192;0.014397761904761906;1;;;0.012884714285714288;;;
27;159362;2020-02-10;0.0;0.0;13.0;0.0;0.002357435897435898;1;;;0.002357435897435898;;;
28;159621;2020-02-10;0.15570666666666666;0.0;3.0;0.05190222222222222;0.40939666666666674;1;;;0.3574944444444445;;;0.0
29;160412;2020-02-10;0.0;0.0;30.0;0.0;0.0;1;;;0.0;;;
30;168756;2020-02-10;0.40892833333333334;0.0;3.0;0.13630944444444446;-3.9440550000000023;0;;0.0;-4.080364444444447;;;0.0
31;180131;2020-02-10;0.012746666666666665;0.0;20.0;0.0006373333333333333;0.007791166666666665;1;;;0.0071538333333333315;;;0.0
32;191450;2020-02-10;0.24992999999999999;0.0;40.0;0.0062482499999999995;-1.2955481666666668;1;;;-1.301796416666667;;;0.0
33;191702;2020-02-10;0.0;0.0;28.0;0.0;0.0;1;;;0.0;;;
34;195720;2020-02-10;0.05056666666666667;0.0;2.0;0.025283333333333335;-2.2462908333333336;1;;;-2.271574166666667;;;0.0
35;195783;2020-02-10;0.038068333333333336;0.0;2.0;0.019034166666666668;-2.223444166666667;1;;;-2.2424783333333336;;;
36;212520;2020-02-10;0.0;0.0;2.0;0.0;0.002224166666666668;1;;;0.002224166666666668;;;
37;212555;2020-02-10;0.40682833333333335;1.0;4.0;-0.7414645833333333;-1.2137808333333338;1;;;-0.4723162500000005;;;0.0
38;235193;2020-02-10;0.03641833333333333;0.0;3.0;0.012139444444444444;0.1255661111111111;1;;;0.11342666666666665;;;0.0
39;251650;2020-02-10;0.009189999999999999;0.0;3.0;0.003063333333333333;0.046665555555555537;1;;;0.0436022222222222;;;
40;256431;2020-02-10;0.055455000000000004;0.0;2.0;0.027727500000000002;-2.222690833333335;1;;;-2.250418333333335;;;0.0
41;256445;2020-02-10;0.0;0.0;1.0;0.0;0.0;1;;;0.0;;;0.0
42;256501;2020-02-10;0.09428833333333335;0.0;1.0;0.09428833333333335;0.7248333333333333;1;;;0.630545;;;
43;262766;2020-02-10;1.1790033333333334;0.0;20.0;0.05895016666666667;-0.21567258333333325;1;;;-0.2746227499999999;;;0.0
44;262822;2020-02-10;0.22678500000000001;0.0;12.0;0.018898750000000002;0.16997305555555553;1;;;0.15107430555555554;;;
45;265573;2020-02-10;0.031573333333333335;0.0;4.0;0.007893333333333334;0.04010333333333334;1;;;0.03221;;;0.0
46;269094;2020-02-10;0.004518333333333333;0.0;3.0;0.001506111111111111;0.01845166666666667;1;;;0.016945555555555557;;;0.0
47;271096;2020-02-10;0.0;0.0;5.0;0.0;0.0;1;;;0.0;;;0.0
48;272741;2020-02-10;0.04766833333333333;0.0;6.0;0.007944722222222223;0.08687805555555556;1;;;0.07893333333333333;;;0.0
49;273882;2020-02-10;0.009428333333333334;0.0;3.0;0.0031427777777777778;0.03710277777777778;1;;;0.033960000000000004;;;0.0
50;295680;2020-02-10;0.0;0.0;27.0;0.0;0.0;1;;;0.0;;;
51;298893;2020-02-10;0.07577833333333332;0.0;6.0;0.012629722222222221;0.0555061111111111;1;;;0.04287638888888888;;;
52;298956;2020-02-10;0.6622016666666667;0.0;5.0;0.13244033333333333;0.5820693333333333;1;;;0.449629;;;
53;299110;2020-02-10;0.027761666666666667;0.0;3.0;0.00925388888888889;0.040670000000000005;1;;;0.03141611111111112;;;0.0
54;299131;2020-02-10;0.098385;0.0;5.0;0.019677;0.08647966666666668;1;;;0.06680266666666668;;;
55;299152;2020-02-10;0.4011283333333333;0.0;17.0;0.023595784313725488;0.10370264705882357;1;;;0.08010686274509808;;;0.0
56;299173;2020-02-10;0.01745;0.0;4.0;0.0043625;0.01917208333333334;1;;;0.014809583333333338;;;
57;299201;2020-02-10;0.0;0.0;4.0;0.0;0.0;1;;;0.0;;;
58;299222;2020-02-10;0.07816333333333333;0.0;3.0;0.026054444444444446;0.11537944444444444;1;;;0.08932499999999999;;;0.0
59;299831;2020-02-10;0.22625166666666666;0.0;5.0;0.04525033333333333;-2.6446803333333335;1;;;-2.6899306666666667;;;
60;299866;2020-02-10;0.09815166666666668;0.0;5.0;0.019630333333333336;0.1131643333333333;1;;;0.09353399999999996;;;0.0
61;299894;2020-02-10;0.11754333333333333;0.0;4.0;0.029385833333333333;-1.0666070833333325;1;;;-1.0959929166666658;;;
62;299964;2020-02-10;0.08470500000000002;0.0;2.0;0.04235250000000001;0.24414750000000007;1;;;0.20179500000000006;;;
63;299992;2020-02-10;0.02626166666666667;0.0;2.0;0.013130833333333335;0.07569833333333334;1;;;0.0625675;;;
64;300342;2020-02-10;0.2487;0.0;2.0;0.12435;-1.811375;1;;;-1.935725;;;
65;300356;2020-02-10;0.0;0.0;5.0;0.0;0.0;1;;;0.0;;;
66;300363;2020-02-10;0.042550000000000004;0.0;10.0;0.004255;0.0245285;1;;;0.020273500000000003;;;0.0
67;300370;2020-02-10;0.0;0.0;5.0;0.0;0.0;1;;;0.0;;;0.0
68;300391;2020-02-10;0.13267166666666666;0.0;4.0;0.033167916666666665;-7.311646666666663;1;;;-7.34481458333333;;;0.0
69;300405;2020-02-10;0.0;0.0;4.0;0.0;0.0;1;;;0.0;;;0.0
70;300412;2020-02-10;0.0;0.0;4.0;0.0;0.0;1;;;0.0;;;0.0
71;300433;2020-02-10;0.022323333333333334;0.0;6.0;0.0037205555555555555;0.02144805555555556;1;;;0.017727500000000004;;;0.0
72;300461;2020-02-10;0.06708;0.0;3.0;0.02236;0.13219999999999996;1;;;0.10983999999999997;;;0.0
73;300496;2020-02-10;0.21528500000000003;0.0;4.0;0.05382125000000001;0.310265;1;;;0.25644375;;;
74;300545;2020-02-10;0.06708;0.0;3.0;0.02236;0.1288983333333333;1;;;0.10653833333333332;;;0.0
75;300615;2020-02-10;0.016128333333333335;0.0;2.0;0.008064166666666667;0.04648416666666666;1;;;0.038419999999999996;;;0.0
76;300622;2020-02-10;0.11901666666666666;0.0;3.0;0.03967222222222222;0.22869888888888887;1;;;0.18902666666666665;;;0.0
77;302463;2020-02-10;0.05366333333333334;0.0;5.0;0.010732666666666668;0.047169;1;;;0.036436333333333334;;;0.0
78;303653;2020-02-10;0.07544166666666667;0.0;5.0;0.015088333333333334;0.2212943333333334;1;;;0.20620600000000006;;;0.0
79;303660;2020-02-10;0.220315;0.0;4.0;0.05507875;-0.3784270833333333;1;;;-0.4335058333333333;;;
80;307496;2020-02-10;0.07070833333333333;0.0;2.0;0.035354166666666666;0.20380416666666665;1;;;0.16845;;;0.0
81;341061;2020-02-10;0.8222183333333333;0.0;2.0;0.41110916666666664;-14.1545375;1;;;-14.565646666666666;;;
82;343014;2020-02-10;0.03880333333333333;0.0;2.0;0.019401666666666664;-2.2778825;1;;;-2.2972841666666666;;;
83;348054;2020-02-10;0.0;0.0;3.0;0.0;0.0;1;;;0.0;;;0.0
84;348236;2020-02-10;0.049534999999999996;0.0;3.0;0.016511666666666664;0.13378833333333331;1;;;0.11727666666666665;;;0.0
85;351701;2020-02-10;0.14043166666666665;0.0;1.0;0.14043166666666665;-3.4949650000000014;1;;;-3.635396666666668;;;
86;384426;2020-02-10;0.0;0.0;6.0;0.0;0.0;1;;;0.0;;;0.0
87;384440;2020-02-10;0.0;0.0;7.0;0.0;0.0;1;;;0.0;;;0.0
88;392042;2020-02-10;0.021478333333333335;0.0;3.0;0.007159444444444445;0.07033111111111112;1;;;0.06317166666666668;;;0.0
89;392091;2020-02-10;0.5950833333333333;0.0;8.0;0.07438541666666666;0.3488116666666664;1;;;0.27442624999999976;;;
90;392112;2020-02-10;0.13718333333333335;1.0;2.0;-2.1570416666666667;-4.0112825;1;;;-1.8542408333333331;;;0.0
91;392126;2020-02-10;0.023121666666666665;0.0;2.0;0.011560833333333333;0.11958333333333329;1;;;0.10802249999999997;;;
92;397922;2020-02-10;0.0;0.0;3.0;0.0;0.0;1;;;0.0;;;0.0
93;402864;2020-02-10;0.0;0.0;1.0;0.0;0.0;1;;;0.0;;;0.0
94;411404;2020-02-10;0.09421;0.0;2.0;0.047105;0.49926;1;;;0.452155;;;0.0
95;413252;2020-02-10;0.07211166666666667;0.0;2.0;0.036055833333333336;0.35728583333333336;1;;;0.32123;;;0.0
96;421421;2020-02-10;0.0;0.0;2.0;0.0;0.0;1;;;0.0;;;
97;427323;2020-02-10;0.8675516666666666;0.0;2.0;0.4337758333333333;-4.638045833333331;1;;;-5.071821666666665;;;
98;436961;2020-02-10;0.04043833333333333;0.0;20.0;0.0020219166666666667;0.009283000000000001;1;;;0.007261083333333335;;;0.0
99;436982;2020-02-10;1.0371949999999999;0.0;26.0;0.03989211538461538;-0.7477359615384616;1;;;-0.7876280769230769;;;0.0
100;437024;2020-02-10;0.22911;0.0;22.0;0.01041409090909091;0.047813030303030295;1;;;0.03739893939393939;;;0.0
101;437031;2020-02-10;0.77856;0.0;40.0;0.019464000000000002;0.09040120833333332;1;;;0.07093720833333332;;;0.0
102;437234;2020-02-10;0.32666666666666666;0.0;16.0;0.020416666666666666;0.0876209375;1;;;0.06720427083333333;;;0.0
103;437416;2020-02-10;0.05425833333333333;0.0;32.0;0.0016955729166666666;0.009341875000000003;1;;;0.007646302083333336;;;0.0
104;437542;2020-02-10;0.10091333333333334;0.0;30.0;0.003363777777777778;0.01544372222222222;1;;;0.012079944444444442;;;0.0
105;437556;2020-02-10;0.17239333333333332;0.0;30.0;0.005746444444444444;0.026383000000000004;1;;;0.02063655555555556;;;0.0
106;437626;2020-02-10;4.153313333333333;0.0;70.0;0.05933304761904762;0.2472480952380952;1;;;0.1879150476190476;;;
107;437654;2020-02-10;5.53144;0.0;46.0;0.12024869565217391;-7.964992826086956;1;;;-8.08524152173913;;;
108;437661;2020-02-10;0.37732499999999997;0.0;24.0;0.015721875;-0.7468281250000002;1;;;-0.7625500000000002;;;
109;437675;2020-02-10;0.3719266666666667;0.0;32.0;0.011622708333333334;-0.55450984375;1;;;-0.5661325520833334;;;
110;437801;2020-02-10;0.07373333333333333;0.0;15.0;0.004915555555555556;0.02256822222222222;1;;;0.017652666666666664;;;0.0
111;440706;2020-02-10;0.034591666666666666;0.0;5.0;0.006918333333333334;0.06877600000000002;1;;;0.061857666666666686;;;0.0
112;449015;2020-02-10;0.0;0.0;2.0;0.0;0.0;1;;;0.0;;;
113;453915;2020-02-10;0.162715;0.0;4.0;0.04067875;0.4802125000000001;1;;;0.4395337500000001;;;0.0
114;464842;2020-02-10;0.05318166666666666;0.0;3.0;0.01772722222222222;0.07791055555555554;1;;;0.060183333333333325;;;0.0
115;464856;2020-02-10;0.09040833333333333;0.0;4.0;0.02260208333333333;0.09933625000000001;1;;;0.07673416666666669;;;0.0
116;506170;2020-02-10;0.3462783333333333;0.0;3.0;0.1154261111111111;-4.685524444444446;1;;;-4.8009505555555565;;;
117;517783;2020-02-10;0.032615;0.0;4.0;0.00815375;0.09735208333333334;1;;;0.08919833333333334;;;
118;517804;2020-02-10;0.05989833333333333;0.0;4.0;0.014974583333333333;0.17878583333333337;1;;;0.16381125000000002;;;0.0
119;518133;2020-02-10;0.02071;0.0;2.0;0.010355;0.10091083333333337;1;;;0.09055583333333336;;;0.0
120;518350;2020-02-10;0.12978833333333334;0.0;1.0;0.12978833333333334;-3.210928333333333;1;;;-3.3407166666666663;;;
121;526246;2020-02-10;0.11978833333333333;0.0;4.0;0.029947083333333332;-2.090788749999998;1;;;-2.1207358333333315;;;0.0
122;526372;2020-02-10;0.014168333333333333;0.0;1.0;0.014168333333333333;0.14918833333333334;1;;;0.13502;;;
123;528220;2020-02-10;0.3486816666666667;0.0;3.0;0.11622722222222225;-0.14945777777777736;1;;;-0.2656849999999996;;;
124;528255;2020-02-10;0.038845;0.0;5.0;0.007769;0.07723300000000001;1;;;0.06946400000000001;;;0.0
125;530061;2020-02-10;0.19554666666666665;0.0;3.0;0.06518222222222221;0.6487622222222222;1;;;0.58358;;;0.0
